id	tweet	date	sentiment	about_covid	covid_word	about_china	china_word	link
1226294638677499904	Friends؟	2020-02-08	0.0	0	NA	0	NA	https://twitter.com/llllll74x/status/1226294638677499904
1226294638669189121	Sho get? Lool foolish	2020-02-08	-0.2732	0	NA	0	NA	https://twitter.com/AjikeAjoke/status/1226294638669189121
1226294638664916993	driptoohard    lilbaby_1	2020-02-08	0.0	0	NA	0	NA	https://twitter.com/03trees/status/1226294638664916993
1226294638660784128	'𝑇ℎ𝑟𝑒𝑒 𝑤𝑜𝑟𝑑𝑠 𝑤𝑒𝑟𝑒 𝑎𝑙𝑙 𝑖𝑡 𝑡𝑜𝑜𝑘 𝑡𝑜 𝑠𝑒𝑡 ℎ𝑖𝑚 𝑓𝑟𝑒𝑒...' Nothing like forgiveness to truly put your heart to rest. renkazaweek2020 Day 1 (again): hurt/comfort	2020-02-08	-0.0062	0	NA	0	NA	https://twitter.com/ryugusonozaki/status/1226294638660784128
1226294638656606208	my heart	2020-02-08	0.0	0	NA	0	NA	https://twitter.com/LeahSheerio/status/1226294638656606208
1226294638648188934	Louder	2020-02-08	0.0	0	NA	0	NA	https://twitter.com/dottytoohottie/status/1226294638648188934
1226294638643904513	Sanders says Democrats should do the 'same thing' as right-wing Federalist Society in nominating federal judges  via  &gt;&gt; Mr. Sanders. You have the ABA.	2020-02-08	0.0	0	NA	0	NA	https://twitter.com/BoSnerdley/status/1226294638643904513
1226294638623043584	Asian girls are the only girls I know who hate on their own breed for no apparent reason, must be a mutation they all carry	2020-02-08	-0.7096	0	NA	1	asian	https://twitter.com/ImanHatun/status/1226294638623043584
1226294638618824705	Today all I ate was a handful of pretzels	2020-02-08	0.0	0	NA	0	NA	https://twitter.com/christkjr/status/1226294638618824705
1226294638618636288	great game!	2020-02-08	0.6588	0	NA	0	NA	https://twitter.com/ernie_hazard/status/1226294638618636288
1226294638610243584	Thanks Soni	2020-02-08	0.4404	0	NA	0	NA	https://twitter.com/Traitor_Warrior/status/1226294638610243584
1226294638602006535	I love when the Pels play Indy. So many family matchups.	2020-02-08	0.765	0	NA	0	NA	https://twitter.com/DruProductions/status/1226294638602006535
1226294638589415426	Leveled up a bunch of my support servants. Feel free to add me 510,181,553 P.S. My current support setup is the same but has event CE's	2020-02-08	0.5927	0	NA	0	NA	https://twitter.com/DivinityOfKur/status/1226294638589415426
1226294638585229312	oh boy	2020-02-08	0.0	0	NA	0	NA	https://twitter.com/katysdonut/status/1226294638585229312
1226294638560137217	Thanks FBX!	2020-02-08	0.4926	0	NA	0	NA	https://twitter.com/RGBoombox/status/1226294638560137217
1226294638560059392	Plus look how young that child is.	2020-02-08	0.0	0	NA	0	NA	https://twitter.com/bamapopie/status/1226294638560059392
1226294638551670784	Excusas	2020-02-08	0.0	0	NA	0	NA	https://twitter.com/geroo_Lara/status/1226294638551670784
1226294638543298562	qual?	2020-02-08	0.0	0	NA	0	NA	https://twitter.com/neveerzinhu/status/1226294638543298562
1226294638522310656	WE BE BLOWINGGGG THEM WALMART CHECKS	2020-02-08	0.0	0	NA	0	NA	https://twitter.com/thatt_girllny/status/1226294638522310656
1226294638522224640	i really do need therapy too, this fame getting into my head mayne	2020-02-08	0.5228	0	NA	0	NA	https://twitter.com/spideyyunderoos/status/1226294638522224640
1226294638522159104	Rain plus heroic firefighters.	2020-02-08	0.5574	0	NA	0	NA	https://twitter.com/ozziewiltshire/status/1226294638522159104
1226294638509723648	Oh yes!	2020-02-08	0.4574	0	NA	0	NA	https://twitter.com/HeldinEU/status/1226294638509723648
1226294638505582593	Gråbo Weather Data 01:00 Temperature:4.4oC Humidity:94 Wind Gust:1.8 m/s Dir: WSW Rain today: 0.8 mm This month:28.6 mm	2020-02-08	0.0	0	NA	0	NA	https://twitter.com/rianhome_se/status/1226294638505582593
1226294638496993280	IM ALWAYS ON TWITTER	2020-02-08	0.0	0	NA	0	NA	https://twitter.com/YUM0RK/status/1226294638496993280
1226294638484557827	Same sis same	2020-02-08	0.0	0	NA	0	NA	https://twitter.com/jjbts9401/status/1226294638484557827
1226294638467784710	Streaming rn make sure you come in and check on  smallstreamers SmallStreamerCommunity SmallStreamerCommunity	2020-02-08	0.3182	0	NA	0	NA	https://twitter.com/spl8sh3/status/1226294638467784710
1226294638438420480	Full Text Speech of US President Trump at 68th Prayer Breakfast 'Prayer makes us strong...God alone is the author of life and the giver of grace.' Video -	2020-02-08	0.1027	0	NA	0	NA	https://twitter.com/catholicnews1/status/1226294638438420480
1226294638430113794	@.... I am on a browser I get no one	2020-02-08	-0.296	0	NA	0	NA	https://twitter.com/PhotoLandry/status/1226294638430113794
1226294638429925376	WTB zoomnotify	2020-02-08	0.0	0	NA	0	NA	https://twitter.com/meusebio2003/status/1226294638429925376
1226294638425886725	warehousing In The Market To Outsource Logistics To A New Partner? Looking For Something Better Than What You've Already Got? Your Health &amp; Beauty Products Are Waiting. RT:  CX	2020-02-08	0.7941	0	NA	0	NA	https://twitter.com/USAFulfillment/status/1226294638425886725
1226294638417469440	I think people are hung up on them because he won’t give. I wonder what could’ve been uncovered from the Clinton tax story. It’s not a requirement. Period. I genuinely don’t care about them.	2020-02-08	0.4939	1	ncov	0	NA	https://twitter.com/DBTillman/status/1226294638417469440
1226294638392291328	I need somebody to go to Valentine’s Day wit	2020-02-08	0.0	0	NA	0	NA	https://twitter.com/alewis1__/status/1226294638392291328
1226294638379753472	DC all day baby	2020-02-08	0.0	0	NA	0	NA	https://twitter.com/SMOKExDUST/status/1226294638379753472
1226294638379704320	Margot Robbie in a Swimsuit at the Beach in Hawaii 07/20/2016	2020-02-08	0.0	0	NA	0	NA	https://twitter.com/margot_fans/status/1226294638379704320
1226294638346145792	i want  to ram his dick down my throat &amp; that’s the mf TWEET	2020-02-08	-0.4588	0	NA	0	NA	https://twitter.com/repulsif/status/1226294638346145792
1226294638333636608	Never been good !	2020-02-08	-0.4015	0	NA	0	NA	https://twitter.com/zaiadore/status/1226294638333636608
1226294638333616128	Too many	2020-02-08	0.0	0	NA	0	NA	https://twitter.com/bhorner19/status/1226294638333616128
1226657026664730625	Immobile	2020-02-09	0.0	0	NA	0	NA	https://twitter.com/PrecieuxYvann/status/1226657026664730625
1226657026652229633	Tips for your Commercial Lease Audit CRE Lease	2020-02-09	0.0	0	NA	0	NA	https://twitter.com/REoptimizer/status/1226657026652229633
1226657026643832835	10. Die Lit While I do like carti and his self titled is one of my favorite albums. carti completely shit the bed on this project and it is literally unlistenable outside of some features that save some songs which he also shits the bed on those songs too	2020-02-09	-0.4927	0	NA	0	NA	https://twitter.com/6KlSS/status/1226657026643832835
1226657026635436034	Welcome to a new blog from The Icehouse! Knowing Your Numbers 101: Getting on your Working Capital Cycle  TheIcehouse FinancialLiteracy KnowingYourNumbers	2020-02-09	0.5093	0	NA	0	NA	https://twitter.com/the_icehouse/status/1226657026635436034
1226657026627002369	Just look how brave they are!	2020-02-09	0.5707	0	NA	0	NA	https://twitter.com/rridebikes/status/1226657026627002369
1226657026589196288	To bad all these celebrities and powers of this world that flash these things already sold their souls to get where they are in this life. They took the easy way to power and have no idea that God has a way better reward for those who take the righteous path. First will be last!	2020-02-09	0.7345	0	NA	0	NA	https://twitter.com/MichaelTheJust/status/1226657026589196288
1226657026584899584	Cool album cover	2020-02-09	0.3182	0	NA	0	NA	https://twitter.com/ZZombiebot/status/1226657026584899584
1226657026576613378	Well I've tried to ensure that all the candidates are referred to in a respectful manner and in their own right. And we are under time pressure and multi-tasking here. The count is still ongoing and will be for many hours	2020-02-09	0.6705	0	NA	0	NA	https://twitter.com/noelbaker1/status/1226657026576613378
1226657026555559936	Clear as day	2020-02-09	0.3818	0	NA	0	NA	https://twitter.com/philthemmadude/status/1226657026555559936
1226657026526216192	Field number is always unreliable and you end up scrolling through the list. I like alphabetic over fieldno every day	2020-02-09	0.4215	0	NA	0	NA	https://twitter.com/drimmelzwaan/status/1226657026526216192
1226657026526171136	actually im straight . thanks for . ahaha	2020-02-09	0.5859	0	NA	0	NA	https://twitter.com/cafetacvba22/status/1226657026526171136
1226657026509590533	just not too weird	2020-02-09	0.1326	0	NA	0	NA	https://twitter.com/AidenRenfrow/status/1226657026509590533
1226657026509561863	Youll get to actually touch her instead of thirsting through the skin u idiot	2020-02-09	-0.5106	0	NA	0	NA	https://twitter.com/nicoleberry28/status/1226657026509561863
1226657026505203713	Trump: “I grew up in NYC and...got to watch how GREAT NYC’s ‘Finest’ are. Now, because of weak leadership of Governor & Mayor - (water thrown at them) regulations, & lack of support - our wonderful NYC police are under assault. Stop this now!”	2020-02-09	0.3237	0	NA	0	NA	https://twitter.com/artgirl_andrea/status/1226657026505203713
1226657026496847874	i FEEL this omg	2020-02-09	0.0	0	NA	0	NA	https://twitter.com/prettygraves_/status/1226657026496847874
1226657026492772352	Savannah and I's living room is just gonna be like one corner beauty room and then second corner drugs and then third corner karaoke and then a couch	2020-02-09	0.743	0	NA	0	NA	https://twitter.com/whoiskaylabrown/status/1226657026492772352
1226657026484260864	And now we have Zombie Tom! Back from the dead and losing all his body hair!	2020-02-09	-0.8168	0	NA	0	NA	https://twitter.com/KatieKaitchuck/status/1226657026484260864
1226657026459062274	VLC sorta plays it but it’s choppy and like glitches	2020-02-09	0.5579	0	NA	0	NA	https://twitter.com/AriaStrife/status/1226657026459062274
1226657026421542913	Future-proofed bandwidth-monitored product	2020-02-09	0.0	0	NA	0	NA	https://twitter.com/TopLevelManager/status/1226657026421542913
1226657026417274880	Bby you will always be close to me	2020-02-09	0.0	0	NA	0	NA	https://twitter.com/sugar__peaches/status/1226657026417274880
1226657026417160193	Spike Lee honors Kobe Bryant in iconic purple/gold Suit Oscars	2020-02-09	0.5106	0	NA	0	NA	https://twitter.com/KarenCivil/status/1226657026417160193
1226657026413154305	I don’t ever want to be a celebrity, them mf gotta apologize every time they talk. That’s crazy to me.	2020-02-09	-0.1779	0	NA	0	NA	https://twitter.com/Edna3k/status/1226657026413154305
1226657026413121541	The economic environment has changed and working Australians are under greater financial pressure	2020-02-09	0.0772	0	NA	0	NA	https://twitter.com/HRDAustralia/status/1226657026413121541
1226657026404687874	It’s already happened, sadly. New tactics? Xm	2020-02-09	-0.4215	0	NA	0	NA	https://twitter.com/MaggieInchley/status/1226657026404687874
1226657026396344321	Getting my blueprint on. greatexpectations theatredesign setdesigner theatreintheround gay	2020-02-09	0.0	0	NA	0	NA	https://twitter.com/GregVanselow/status/1226657026396344321
1226657026396299264	I haven't been where I'm at right now physically and mentally since I was 18-19 years old. I feel so good A bunch of greatness coming my way	2020-02-09	0.5777	0	NA	0	NA	https://twitter.com/HJ2KGOD/status/1226657026396299264
1226657026387988481	Some complained it was too loud for them so I lowered my recording volume a bit. Haven’t heard issues from anyone else though.	2020-02-09	-0.5706	0	NA	0	NA	https://twitter.com/solomonster/status/1226657026387988481
1226657026387914752	He pulled that stuff last time too. Of course our FEC is gutted thanks to Trump. So it's a free for all.	2020-02-09	0.7564	0	NA	0	NA	https://twitter.com/cherokeesher2/status/1226657026387914752
1226657026383794177	come on jaws lets make this philly XFL team and play at Franklin Field!!	2020-02-09	0.4559	0	NA	0	NA	https://twitter.com/Johnnyu9322/status/1226657026383794177
1226657026383630336	Such gentle boops on the nose, bless	2020-02-09	0.6908	0	NA	0	NA	https://twitter.com/LadyHayley_/status/1226657026383630336
1226657026366943232	YOU'RE RIGHT, IMAGINE THAT; DONALD TRUMP PLAYING PRESIDENT AND ACTING MORE LIKE A DERANGED DICTATOR WANNABE. YES ANYBODY CAN BE PRESIDENT EVEN A RACIST, MISOGYNISTIC, BITTER, RANCOROUS & VINDICTIVE HUMAN CAN SQUAT AT THE WH. Ps: Bonus memory lane video	2020-02-09	0.6661	0	NA	0	NA	https://twitter.com/iamjvl69/status/1226657026366943232
1226657026362761216	Catching an ass whip right now. Rutgers	2020-02-09	-0.5423	0	NA	0	NA	https://twitter.com/ScottAndersen2/status/1226657026362761216
1226657026362748929	Wonder ii f  is baking these tonight in honour of the Oscars	2020-02-09	0.5719	0	NA	0	NA	https://twitter.com/ward_mcpherson/status/1226657026362748929
1226657026345861121	Sucks when no one really understands	2020-02-09	-0.5719	0	NA	0	NA	https://twitter.com/bbybellsss/status/1226657026345861121
1226657026345852929	oops	2020-02-09	0.0	0	NA	0	NA	https://twitter.com/confused_bug/status/1226657026345852929
1226657026333433857	Thank you. It's not.	2020-02-09	0.3612	0	NA	0	NA	https://twitter.com/Metamrphos_Rox/status/1226657026333433857
1226657026333343746	They were adorable	2020-02-09	0.4939	0	NA	0	NA	https://twitter.com/hopegIows/status/1226657026333343746
1226657026329268226	BS stalling tactics	2020-02-09	-0.2023	0	NA	0	NA	https://twitter.com/Paullan67707861/status/1226657026329268226
1226657026329239552	Let us talk, and talk, and talk about this until someone gets to the bottom of it!	2020-02-09	0.0	0	NA	0	NA	https://twitter.com/AnnaMarieHaney3/status/1226657026329239552
1226657026320818178	“Surviving” is the key word....	2020-02-09	0.0	0	NA	0	NA	https://twitter.com/DanaTeaches3rd/status/1226657026320818178
1226657026320760832	Nincompoopery HAHAHA!!!! She is a fool!!	2020-02-09	-0.6209	0	NA	0	NA	https://twitter.com/Yourleader77/status/1226657026320760832
1226657026308214790	DominosValentine Hahahah You better 다시 Me my Pizza	2020-02-09	0.4404	0	NA	0	NA	https://twitter.com/Hobimoomoo/status/1226657026308214790
1226657026308112386	had the best weekend back home seeing the people i care about most, i needed that	2020-02-09	0.8126	0	NA	0	NA	https://twitter.com/Quade_FW_Renfro/status/1226657026308112386
1226657026304102401	Just like ours	2020-02-09	0.3612	0	NA	0	NA	https://twitter.com/Yankeecowboy27/status/1226657026304102401
1226657026291290112	Check out what I just added to my closet on Poshmark: CJ Banks Blue v-neck top.  via  shopmycloset	2020-02-09	0.2023	0	NA	0	NA	https://twitter.com/dnavarrete/status/1226657026291290112
1226657026283048965	Javy Love	2020-02-09	0.6369	0	NA	0	NA	https://twitter.com/yutoidk/status/1226657026283048965
1226657026257764352	Or what, you will shoot me?	2020-02-09	-0.34	0	NA	0	NA	https://twitter.com/thefoxygoddess/status/1226657026257764352
1226657026249457665	Lasting till when, the end of the series?	2020-02-09	0.0	0	NA	0	NA	https://twitter.com/Hd76Nick/status/1226657026249457665
1226657026232782848	Aw man	2020-02-09	0.0	0	NA	0	NA	https://twitter.com/KiannaFierce/status/1226657026232782848
1226657026219986944	A matter of concern has occurred.	2020-02-09	0.0258	0	NA	0	NA	https://twitter.com/RanSaRyong/status/1226657026219986944
1227019414530383874	Haha unless you can read my mind, you’re going to have to take my word for it!	2020-02-10	0.5093	0	NA	0	NA	https://twitter.com/Zuleima_Reyes/status/1227019414530383874
1227019414530338817	The truth is out. The mob tactics are legal now. Bribery, witness tampering, extortion, witness intimidation, witness retaliation and when it comes out that Trump is Putin’s puppet You can add treason to the list of crimes that are legal now.	2020-02-10	-0.34	0	NA	0	NA	https://twitter.com/CobbittyDee/status/1227019414530338817
1227019414526201857	I don’t want to do anything today	2020-02-10	0.0772	0	NA	0	NA	https://twitter.com/YELLOWSKIMASK/status/1227019414526201857
1227019414521995265	I can never pass that shit !	2020-02-10	0.4966	0	NA	0	NA	https://twitter.com/bela_yami/status/1227019414521995265
1227019414517628928	No matter what picture I see her in... my mind goes directly to 'Stepford Wife'.	2020-02-10	-0.2732	0	NA	0	NA	https://twitter.com/pjfelke/status/1227019414517628928
1227019414513516545	The Gladiators - Chatty Chatty Mouth	2020-02-10	0.0	0	NA	0	NA	https://twitter.com/stevegrogger/status/1227019414513516545
1227019414496829440	Welcome aboard! The Dems have to be big on dividing people-its all they have . Dem party platform is socialist goals( really communist) and dividing people is part of a 50 year communist plan to get your freedom and power. It's amazing if one looks up CPUSA goals from the 60s	2020-02-10	0.9336	0	NA	0	NA	https://twitter.com/deemw1/status/1227019414496829440
1227019414488395777	Hahaha	2020-02-10	0.5574	0	NA	0	NA	https://twitter.com/luketharrington/status/1227019414488395777
1227019414484258816	The 28th Annual Pan African Film & Arts Festival, the largest Black film festival, & BlackHistoryMonth event in the nation, takes place February 13 -23. In addition to screening 150 films,  includes ArtFEST sponsored by DCA, with over 100 artists.	2020-02-10	0.7506	0	NA	0	NA	https://twitter.com/Culture_LA/status/1227019414484258816
1227019414484242432	Daaaammmmnnnn but this is a word!	2020-02-10	0.0	0	NA	0	NA	https://twitter.com/Elliebravo/status/1227019414484242432
1227019414480080896	Fake world“ Fake Love, Fake care, Fake feelings, Fake promises, Fake emotions, Fake tears, Fake people ~Tupac Shakur	2020-02-10	-0.9403	0	NA	0	NA	https://twitter.com/safijeeeee19/status/1227019414480080896
1227019414446518273	I don’t need a transplant from New York or a California Liberal telling me what’s a big deal to my fan base and what isn’t. Chopon	2020-02-10	0.3182	0	NA	0	NA	https://twitter.com/bdaking1919/status/1227019414446518273
1227019414442270720	It's not hard to poll well when you haven't really entered the race to receive criticism, but spend billions to puff yourself up uncontested.	2020-02-10	-0.0649	0	NA	0	NA	https://twitter.com/ScorpiusRex/status/1227019414442270720
1227019414442131456	Go vote!!!!!	2020-02-10	0.0	0	NA	0	NA	https://twitter.com/N0AHWH1TE/status/1227019414442131456
1227019414433697792	1 0C3EFAFB :Battle ID I need backup! Lvl 100 Celeste Omega	2020-02-10	-0.4389	0	NA	0	NA	https://twitter.com/sujipyong/status/1227019414433697792
1227019414429741059	And there was a Knigge called himself Angelo then he thought he was a Pimp So I knocked his ass out and had a bitch with aids rap him Bitch made ass bogas boy	2020-02-10	-0.9444	0	NA	0	NA	https://twitter.com/phillipmacon77/status/1227019414429741059
1227019414429671424	That’s really good	2020-02-10	0.4927	0	NA	0	NA	https://twitter.com/BrandonfrmNJ/status/1227019414429671424
1227019414421352455	Telling the truth	2020-02-10	0.3182	0	NA	0	NA	https://twitter.com/puttfla/status/1227019414421352455
1227019414421299202	- stranger to pain but it still doesn’t get any better, no matter how many times you experience it. They get frustrated with their lack of results though. Apparently they never had a Phoenix before so they don’t know how to categorize me. That suits me just fine. I don‘t want -	2020-02-10	-0.705	0	NA	0	NA	https://twitter.com/Bartender_Kat_/status/1227019414421299202
1227019414412955648	lmao id be fine as long as he were to say hi, he still hasn’t done that	2020-02-10	0.6908	0	NA	0	NA	https://twitter.com/pabszn/status/1227019414412955648
1227019414408769536	[CLOSE.]	2020-02-10	0.0	0	NA	0	NA	https://twitter.com/miseulip/status/1227019414408769536
1227019414408716290	She said you can’t stay at the house unless you follow back	2020-02-10	0.0	0	NA	0	NA	https://twitter.com/madridistanole/status/1227019414408716290
1227019414404567046	I really really don't like spam	2020-02-10	-0.0717	0	NA	0	NA	https://twitter.com/KeirMenace/status/1227019414404567046
1227019414391967749	Hello! :) Any chance you would be up for an email interview for Fleshbot?	2020-02-10	0.6476	0	NA	0	NA	https://twitter.com/heidijoypj/status/1227019414391967749
1227019414387724288	Rage and Run The Jewels about to blow up the whole world who’s tryna see them at MSG	2020-02-10	-0.1531	0	NA	0	NA	https://twitter.com/lemon_scentedd/status/1227019414387724288
1227019414375030785	Nope. No way.	2020-02-10	0.2235	0	NA	0	NA	https://twitter.com/verbosedutch/status/1227019414375030785
1227019414370910210	i'd chime in with a 'haven't you people ever heard of closing the gotdamn door?'	2020-02-10	0.0	0	NA	0	NA	https://twitter.com/eizen_txt/status/1227019414370910210
1227019414362566666	Created, advanced, funded, and sustained by the MSM. But that's only part of the scandal. To achieve this, the media had to remove the true generational change candidate in the race who actually possessed the integrity and charisma they wanted to attribute to Pete. That was Beto.	2020-02-10	0.6705	0	NA	0	NA	https://twitter.com/brashstrike/status/1227019414362566666
1227019414358413313	WTHD Weather 7:00 PM Temp.32.7 Wind speed 0.0 Wind direction NW Rain since midnight 0.02	2020-02-10	0.0	0	NA	0	NA	https://twitter.com/WTHDNEWS/status/1227019414358413313
1227019414350028800	oh god , hes gonna fake a death.	2020-02-10	-0.7096	0	NA	0	NA	https://twitter.com/iixRosemaryiix/status/1227019414350028800
1227019414349979649	Good for her. It seems that to tell the truth these days is wrong. What does that say to our kids	2020-02-10	0.2732	0	NA	0	NA	https://twitter.com/hazzy64/status/1227019414349979649
1227019414345854978	SENIOR NIGHT TOMORROW Come out and show your support for your four Cru Seniors! Game is set for 7:30  but festivities are scheduled to start at 6:45-6:50. Game is against the Beechwood Tigers THEME : PAJAMAS !! SHOW OUT AND BE LOUD charlie connor bobby alex	2020-02-10	0.783	0	NA	0	NA	https://twitter.com/CruSpirit/status/1227019414345854978
1227019414341586946	Mother's side all day!	2020-02-10	0.0	0	NA	0	NA	https://twitter.com/itz__sharon/status/1227019414341586946
1227019414337474561	Bedrock Introduces Flow Measurement Into OSA Platform Bedrock OSA and Flow-Cal algorithms bring oil and gas measurement and custody transfer securely into the digital age. Measurement	2020-02-10	0.34	0	NA	0	NA	https://twitter.com/Chem_Processing/status/1227019414337474561
1227019414337253376	[爆]▽≦)/Happy Birthday!!	2020-02-10	0.0	0	NA	0	NA	https://twitter.com/bakuchin/status/1227019414337253376
1227019414308040704	Wondering what our BAASS Input Bridge is? It allows you to enter your data in Excel and upload it into your Sage 300 ERP system easily!	2020-02-10	0.69	0	NA	0	NA	https://twitter.com/baassbiz/status/1227019414308040704
1227019414299725824	I know you know how!	2020-02-10	0.0	0	NA	0	NA	https://twitter.com/__pearlinnn/status/1227019414299725824
1227019414299648006	Well said, and I'm so sorry you're being made to feel that way. Please know that most people appreciate all the hard work you and your colleagues do, often for little or no thanks. Thank you, from the bottom of my heart x	2020-02-10	0.8152	0	NA	0	NA	https://twitter.com/WanderingCapn/status/1227019414299648006
1227019414299500550	A very just outcome to a case that is interesting no matter which way you look at it | Aboriginal people cannot be deported for criminal convictions, High Court rules  indigenous auspol immigration	2020-02-10	-0.4215	0	NA	0	NA	https://twitter.com/JohnDooleyIV/status/1227019414299500550
1227019414287069184	Although i gotta admit i havent seen enough sweeps since you've left	2020-02-10	0.2023	0	NA	0	NA	https://twitter.com/Crow3Twitch/status/1227019414287069184
1227019414278754304	I’d tell him . None your business	2020-02-10	0.0	0	NA	0	NA	https://twitter.com/stonecoke44/status/1227019414278754304
1227019414261948416	“Probably” that further confirms that Tyra made the right choice. Why take that risk when a more proven coach like Mack was available?	2020-02-10	0.1689	0	NA	0	NA	https://twitter.com/GimmeURTots_/status/1227019414261948416
1227019414253510658	girl fuck dem folks	2020-02-10	-0.5423	0	NA	0	NA	https://twitter.com/_88Kae/status/1227019414253510658
1227019414249320450	THIS MAN.	2020-02-10	0.0	0	NA	0	NA	https://twitter.com/jessiekazelis/status/1227019414249320450
1227019414245122053	Green message thing is a you guys problem... My OS let's me change things like that if I want lol	2020-02-10	0.6808	0	NA	0	NA	https://twitter.com/dannydiggz/status/1227019414245122053
1227019414240944133	Did you package make it yet? Also... I’m sorry. For my soul was too weak to share.	2020-02-10	-0.25	0	NA	0	NA	https://twitter.com/Princessakari/status/1227019414240944133
1227019414240923649	Well tonight went to shit real quick. :/ But I'm not letting it get ruined. I bought some Carolans Irish Cream and I'm planning on mixing it with the Jameson Cold Stout tonight! Let's see how it is!	2020-02-10	-0.7835	0	NA	0	NA	https://twitter.com/Salem_LeBlanc/status/1227019414240923649
1227019414240923648	ohhh awesome! I hope you win!!	2020-02-10	0.9131	0	NA	0	NA	https://twitter.com/SunAhMarieOnly/status/1227019414240923648
1227019414215766017	That ec puddle ?	2020-02-10	0.0	0	NA	0	NA	https://twitter.com/Ayo_Lando_/status/1227019414215766017
1227019414165286914	I nominate Play It Cool by  and  2X1EnCocaColaForMe	2020-02-10	0.5719	0	NA	0	NA	https://twitter.com/LuvLeeJoohoney/status/1227019414165286914
1227381802395815938	I’m proud of them, but fear who will replace them.	2020-02-11	-0.5023	0	NA	0	NA	https://twitter.com/HearMeRoar_64/status/1227381802395815938
1227381802374922242	Who composes the Militia by law?	2020-02-11	0.0	0	NA	0	NA	https://twitter.com/CONSMILITIA/status/1227381802374922242
1227381802366623747	Blackmirror	2020-02-11	0.0	0	NA	0	NA	https://twitter.com/MartinezMari0/status/1227381802366623747
1227381802362339331	i have no excuses i’m just a dumbass	2020-02-11	-0.7003	0	NA	0	NA	https://twitter.com/ohoneystyles/status/1227381802362339331
1227381802341412869	I miss those days!	2020-02-11	-0.2244	0	NA	0	NA	https://twitter.com/bolding_daniel/status/1227381802341412869
1227381802333069312	Hope you and your family are ok!! Stay safe!!! Good on you for calling 911!!	2020-02-11	0.9015	0	NA	0	NA	https://twitter.com/rayistoosmol/status/1227381802333069312
1227381802328875009	she wanna stay, she better get it together	2020-02-11	0.4404	0	NA	0	NA	https://twitter.com/diamxo_/status/1227381802328875009
1227381802328821761	In causal of course	2020-02-11	0.0	0	NA	0	NA	https://twitter.com/noname07845691/status/1227381802328821761
1227381802311925760	Who wants to go from skeptic to believer? Drop me your address for a free nail strip sample McDadeNails bellahoot bellahoot7daychallenge  Nails	2020-02-11	0.0772	0	NA	0	NA	https://twitter.com/mcdadenails/status/1227381802311925760
1227381802307731456	happy birthday hun i love you so much	2020-02-11	0.836	0	NA	0	NA	https://twitter.com/hunnnyjess/status/1227381802307731456
1227381802278342661	Can’t forget	2020-02-11	-0.2263	0	NA	0	NA	https://twitter.com/itsbrittaniiii/status/1227381802278342661
1227381802274316290	I love finding new good movies! The overlooked ones really be the best	2020-02-11	0.9145	0	NA	0	NA	https://twitter.com/okaydesss_/status/1227381802274316290
1227381802265915394	I’m in	2020-02-11	0.0	0	NA	0	NA	https://twitter.com/jebel06/status/1227381802265915394
1227381802261610496	I dont have best friend or close friend.. so i dont know how it feels to lose someone in your life.. may Allah give strength and patience to Fad.	2020-02-11	-0.5568	0	NA	0	NA	https://twitter.com/loneranger01/status/1227381802261610496
1227381802257354753	Scam	2020-02-11	-0.5719	0	NA	0	NA	https://twitter.com/king_tapz07/status/1227381802257354753
1227381802249129990	Jimmy Neutron’s Mom can Like, get It	2020-02-11	0.3612	0	NA	0	NA	https://twitter.com/PlumberRob1/status/1227381802249129990
1227381802232426496	Fill my heart with song	2020-02-11	0.0	0	NA	0	NA	https://twitter.com/LucViicente/status/1227381802232426496
1227381802232373248	day 42 [♡] —> i love youuuu and i hope today goes amazingly	2020-02-11	0.7964	0	NA	0	NA	https://twitter.com/artwooya/status/1227381802232373248
1227381802228224008	Its disgusting how the left prostitutes child for political gain.	2020-02-11	0.0	0	NA	0	NA	https://twitter.com/Steewartj1/status/1227381802228224008
1227381802223984640	she is gypsy rose blanchard but willingly	2020-02-11	0.0	0	NA	0	NA	https://twitter.com/theangelabreu/status/1227381802223984640
1227381802219843584	Yeah I’m trying bro I really am, I’ll be good shits just good to be back playing shit helps out a lot	2020-02-11	0.5719	0	NA	0	NA	https://twitter.com/_ajthedon/status/1227381802219843584
1227381802219622400	majority of yall left side anyway	2020-02-11	0.0	0	NA	0	NA	https://twitter.com/jackboybear/status/1227381802219622400
1227381802207191040	I didn’t get it	2020-02-11	0.0	0	NA	0	NA	https://twitter.com/SaynIt4DLstTime/status/1227381802207191040
1227381802202996736	Oh no!! I'm cheering for you, big sis! Fighting	2020-02-11	-0.3129	0	NA	0	NA	https://twitter.com/wmabelu/status/1227381802202996736
1227381802186289157	We all know that learning analytics are valuable - but did you realise quite HOW useful they can be?	2020-02-11	0.7444	0	NA	0	NA	https://twitter.com/totaralearning/status/1227381802186289157
1227381802177900544	Man this is going to be sick I can't wait to go back to NYC	2020-02-11	-0.5106	0	NA	0	NA	https://twitter.com/hardline423/status/1227381802177900544
1227381802177830912	Australia’s tourism industry was already starting the year combatting destructive wildfires. The addition of coronavirus — and the sharp drop in travelers that portends — is creating a crisis situation.	2020-02-11	-0.8402	1	coronavirus	0	NA	https://twitter.com/skift/status/1227381802177830912
1227381802165129216	ur cancelled LMAO	2020-02-11	0.5622	0	NA	0	NA	https://twitter.com/sloanwolfmusic/status/1227381802165129216
